Timestamp,X,Y,Polarity
20145,30,40,1
20146,156,69,0
20148,62,63,1
20159,136,59,1
20162,163,59,1
20163,190,60,1
20173,38,60,1
20183,31,2,0
20186,82,73,0
20187,163,68,0
20201,53,73,0
20202,79,62,1
20212,103,82,0
20213,141,70,0
20220,39,61,0
20230,118,83,0
20238,146,50,1
20239,44,57,0
20252,131,57,1
20252,184,61,0
20255,91,73,0
20261,75,75,0
20279,65,74,0
20280,45,82,0
20283,70,66,1
20283,54,82,1
20284,141,56,0
20284,51,75,0
20294,33,42,1
20299,128,60,0
20315,100,74,0
20318,34,49,1
20320,126,81,0
20344,46,80,0
20346,46,53,1
20349,61,56,0
20358,201,79,1
20358,138,56,1
20358,113,56,1
20359,117,44,1
20367,176,67,0
20383,53,72,0
20388,53,55,1
20390,132,78,0
20394,135,77,0
20407,31,2,0
20419,121,46,1
20429,144,55,0
20434,104,60,1
20443,82,56,0
20450,137,83,0
20454,135,57,1
20456,162,57,1
20457,75,56,0
20464,130,60,0
20465,136,48,1
20467,133,48,1
20467,40,56,0
20471,79,96,1
20489,92,61,1
20496,117,26,1
20496,97,61,1
20508,35,47,0
20514,45,81,0
20519,122,83,0
20560,39,79,0
20560,58,64,1
20562,56,64,1
20562,102,58,1
20563,150,51,0
20565,103,75,0
20577,103,74,0
20578,71,63,1
20584,98,63,1
20585,114,65,0
20587,134,17,1
20595,67,69,1
20596,184,59,1
20598,48,78,0
20603,181,67,0
20609,146,47,1
20610,42,47,1
20611,170,68,0
20613,140,73,0
20622,31,41,0
20623,132,22,1
20625,38,61,0
20628,38,58,0
20628,102,80,1
20636,141,60,1
20646,143,60,1
20648,40,55,0
20648,176,55,1
20649,163,51,0
20676,37,46,0
20684,145,52,1
20684,43,46,1
20685,91,17,0
20690,31,2,0
20695,36,63,0
20696,99,63,1
20703,91,56,0
20703,141,58,1
20706,179,58,1
20707,35,48,0
20715,41,55,0
20720,81,66,1
20722,102,75,0
20728,43,83,0
20729,34,53,0
20743,187,65,0
20749,184,61,0
20754,72,74,0
20758,40,49,1
20759,145,49,0
20760,145,70,0
20763,113,87,0
20768,101,81,1
20783,94,73,0
20784,161,57,1
20786,44,82,0
20787,99,86,1
20793,157,53,1
20803,169,51,0
20813,68,65,1
20823,58,65,1
20823,164,68,0
20824,46,72,0
20830,143,55,0
20831,34,65,0
20832,194,60,1
20837,158,60,1
20838,108,75,0
20839,177,58,1
20845,176,58,1
20854,43,47,1
20863,183,59,1
20864,82,59,1
20886,61,64,1
20890,35,68,1
20891,136,59,1
20893,34,40,1
20902,108,59,0
20908,112,56,1
20914,81,56,0
20919,41,83,0
20920,141,57,0
20935,90,63,1
20943,128,32,1
20947,113,82,0
20949,172,68,0
20951,182,54,0
20965,31,53,0
20966,139,71,1
20979,136,17,1
20984,52,55,1
20987,41,65,1
20989,143,70,0
20992,85,73,0
20994,36,68,1
21009,36,68,1
21010,109,81,0
21027,113,67,1
21032,39,67,1
21033,52,67,1
21033,166,68,0
21036,43,60,1
21041,31,2,0
21054,79,74,0
21074,177,60,0
21082,83,73,0
21084,130,57,1
21086,46,56,1
21098,83,66,1
21105,79,66,1
21105,95,73,0
21112,48,55,1
21126,35,55,1
21126,44,47,1
21127,183,58,1
21127,217,14,1
21133,174,58,1
21145,127,81,0
21150,137,75,0
21153,185,66,0
21154,166,51,0
21158,47,71,0
21164,169,68,0
21166,13,69,1
21167,13,69,1
21168,76,74,0
21187,106,84,0
21189,36,53,0
21191,39,57,0
21194,136,57,1
21195,148,69,0
21199,117,83,0
21214,150,69,0
21217,184,61,0
21242,156,68,0
21252,63,73,0
21255,173,56,1
21266,40,65,1
21272,94,58,1
21273,191,58,1
21274,78,62,1
21292,117,46,1
21297,114,78,1
21302,212,78,1
21309,143,56,0
21315,170,51,0
21317,145,48,1
21324,70,70,1
21331,115,83,0
21352,151,59,1
21357,185,59,1
21363,56,55,0
21369,35,60,0
21382,41,57,1
21384,35,48,0
21386,91,60,0
21394,101,60,1
21395,85,63,1
21395,65,63,1
21399,49,77,0
21411,93,73,0
21427,58,93,0
21428,43,57,0
21434,137,53,0
21458,101,74,0
21459,134,48,1
21461,98,74,0
21483,122,33,1
21486,80,62,1
21488,149,69,0
21490,142,54,1
21492,65,56,0
21498,41,71,0
21501,31,42,1
21506,29,88,0
21523,102,96,0
21529,44,68,1
21548,85,59,1
21549,45,58,1
21562,93,55,0
21566,57,65,1
21567,129,82,1
21574,142,47,1
21584,42,63,1
21585,194,63,0
21586,69,26,1
21590,37,55,1
21598,51,55,1
21599,71,74,0
21604,82,62,1
21608,75,62,1
21608,151,69,0
21622,69,74,0
21630,195,60,1
21640,107,60,1
21642,118,43,1
21655,64,74,0
21662,154,68,0
21679,43,52,0
21684,126,66,1
21687,38,53,0
21707,88,56,0
21708,152,69,0
21710,113,83,0
21716,125,82,0
21719,184,61,0
21724,159,57,1
21726,177,60,0
21732,74,64,1
21733,31,2,0
21740,121,82,0
21743,154,59,1
21748,155,59,1
21748,102,61,1
21771,105,61,1
21773,195,62,0
21776,177,51,0
21786,1,6,0
21787,99,74,0
21793,145,58,1
21796,172,58,1
21797,123,31,1
21800,168,51,0
21814,192,64,0
21861,35,53,0
21864,146,69,0
21872,182,32,0
21887,150,49,1
21892,225,49,1
21892,62,74,0
21895,120,36,1
21900,98,97,0
21903,133,17,1
21911,131,53,0
21911,131,79,0
21919,162,68,0
21922,39,68,1
21922,160,57,1
21928,45,57,1
21928,122,57,1
21929,129,54,0
21931,88,72,0
21934,58,93,0
21956,185,67,0
21968,116,47,1
21969,99,61,1
21980,60,64,1
21982,188,66,0
21982,45,64,1
21983,73,74,0
21985,44,56,0
21987,120,83,0
22000,136,59,1
22002,142,56,0
22004,99,97,0
22011,133,15,0
22024,140,51,0
22030,116,83,0
22032,138,75,0
22037,83,62,1
22048,141,50,0
22054,148,50,1
22063,113,53,1
22070,29,88,0
22078,11,35,1
22078,11,35,1
22079,139,70,0
22100,105,60,1
22114,80,74,0
22125,115,49,1
22131,157,59,1
22137,122,57,1
22145,66,74,0
22145,145,69,0
22155,27,74,0
22156,155,69,0
22157,44,52,0
22162,117,71,1
22168,89,72,0
22187,49,54,1
22194,41,52,0
22196,193,63,0
22199,133,46,0
22200,60,65,1
22211,43,65,1
22212,81,74,0
22222,52,74,0
22254,32,55,1
22256,131,17,1
22263,88,60,0
22273,111,60,1
22282,186,66,0
22306,61,74,0
22307,142,58,1
22309,112,87,0
22309,169,58,1
22321,34,63,1
22322,165,61,1
22322,98,61,1
22323,141,69,0
22327,226,69,1
22327,100,84,1
22330,158,69,0
22341,78,74,0
22367,65,65,1
22368,188,65,0
22372,171,67,0
22379,96,61,1
22389,100,61,1
22389,125,57,1
22397,48,52,0
22400,141,47,1
22406,1,6,0
22412,136,15,0
22412,38,62,0
22415,167,51,0
22421,38,70,0
22436,223,70,1
22443,45,54,1
22458,184,67,0
22460,147,50,1
22474,157,69,0
22475,130,61,0
22485,58,73,0
22489,154,58,1
22494,117,82,0
22513,135,48,1
22514,51,74,0
22515,171,56,1
22519,186,56,1
22519,185,56,1
22520,47,52,0
22521,108,54,0
22527,41,44,1
22541,40,46,0
22543,96,97,0
22552,95,66,0
22559,60,74,0
22561,187,66,0
22562,157,54,0
22565,144,69,0
22570,182,67,0
22572,175,67,0
22612,93,56,0
22633,36,69,0
22644,188,57,1
22647,163,57,1
22648,128,66,1
22649,97,93,1
22655,149,58,1
22659,32,53,0
22662,55,81,1
22668,154,69,0
22673,147,69,0
22678,40,70,0
22694,105,94,0
22696,140,48,1
22699,125,26,1
22725,177,67,0
22726,46,64,1
22739,55,73,0
22750,37,40,1
22754,209,51,0
22781,166,62,1
22787,81,62,1
22791,191,64,0
22810,213,64,1
22815,35,46,0
22821,80,59,1
22827,86,59,1
22827,192,59,1
22828,173,68,0
22829,37,69,0
22842,156,69,0
22847,92,73,0
22851,68,74,0
22852,175,68,0
22853,39,51,1
22855,110,61,1
22856,94,60,0
22857,77,66,1
22862,87,66,1
22863,76,61,0
22865,95,61,1
22865,34,47,0
22866,139,56,1
22873,187,56,1
22873,141,54,1
22875,69,70,1
22883,156,57,1
22904,168,62,1
22915,42,62,1
22924,97,74,0
22932,112,85,0
22933,50,55,1
22936,152,55,1
22936,166,85,1
22938,197,85,1
22950,57,66,1
22952,94,66,1
22960,33,55,1
22973,36,55,1
22974,93,63,0
22975,37,53,0
22985,13,69,0
22985,181,58,1
22986,174,68,0
22992,81,65,1
23015,40,51,1
23020,184,66,0
23021,145,55,0
23036,177,50,0
23038,145,51,0
23040,39,53,0
23041,90,55,0
23050,180,67,0
23052,46,54,1
23055,47,54,1
23056,180,54,0
23058,77,74,0
23059,72,69,1
23067,137,48,1
23073,215,27,0
23075,184,56,1
23082,169,56,1
23085,173,58,1
23091,180,58,1
23092,175,58,1
23093,165,51,0
23099,74,73,0
23101,48,72,0
23104,1,6,0
23110,33,40,1
23120,164,44,1
23120,96,63,1
23122,64,63,1
23122,87,92,1
23123,37,68,1
23124,43,68,1
23133,114,82,0
23136,40,67,1
23150,189,65,0
23154,153,59,1
23156,88,59,1
23156,147,59,1
23157,194,59,1
23157,192,61,1
23161,32,42,1
23164,38,55,1
23167,67,74,0
23169,31,2,1
23174,142,48,1
23183,147,58,1
23196,101,58,1
23197,165,68,0
23203,160,69,0
23205,70,63,1
23208,38,46,0
23214,126,57,1
23218,133,57,1
23218,180,57,1
23234,120,38,1
23247,159,69,0
23250,110,82,0
23269,67,73,0
23273,134,77,0
23275,135,79,0
23280,124,28,1
23284,127,28,1
23288,39,46,0
23303,130,79,0
23317,86,73,0
23330,143,53,1
23332,57,74,0
23334,97,73,0
23346,124,82,0
23350,33,45,0
23395,95,62,1
23396,38,83,0
23404,141,70,0
23406,183,67,0
23408,139,48,1
23413,141,48,1
23439,40,83,0
23443,90,0,0
23451,46,52,0
23462,36,40,1
23469,31,2,1
23469,36,2,1
23470,47,80,0
23473,58,74,0
23503,166,56,1
23512,121,46,0
23516,181,54,0
23517,143,54,1
23518,69,69,0
23521,40,66,1
23529,108,60,1
23532,165,60,1
23534,94,61,1
23542,138,71,1
23544,177,47,0
23560,209,51,0
23566,119,83,0
23579,84,73,0
23580,133,39,1
23582,209,39,1
23588,138,74,0
23592,134,50,0
23600,79,65,1
23613,44,55,1
23614,42,52,0
23622,65,74,0
23655,156,51,0
23665,146,70,0
23667,105,85,0
23670,113,59,0
23673,145,53,1
23675,190,65,0
23677,9,88,1
23681,36,45,0
23694,134,55,0
23705,122,83,0
23715,93,73,0
23716,72,74,0
23721,148,52,0
23721,91,17,1
23729,149,52,0
23731,132,22,0
23748,66,63,1
23749,89,63,1
23750,100,63,1
23759,31,2,1
23764,54,73,0
23773,89,56,0
23785,42,56,1
23786,124,60,0
23790,38,68,1
23800,167,68,0
23800,89,55,0
23804,137,19,1
23813,182,59,1
23838,83,59,1
23838,191,61,1
23846,170,61,1
23847,141,57,0
23852,42,54,1
23862,82,66,1
23863,61,66,1
23863,70,74,0
23870,179,54,0
23889,174,56,1
23896,162,69,0
23900,178,58,1
23902,190,107,1
23905,46,81,0
23909,36,52,1
23910,36,52,1
23911,178,68,0
23930,63,63,1
23934,54,55,1
23937,77,62,1
23938,128,17,1
23961,136,78,0
23967,144,48,1
23970,152,69,0
23972,95,64,0
23974,40,54,1
23976,39,54,1
23976,140,54,1
23977,1,6,0
23982,68,70,1
23993,180,59,1
23995,152,59,1
24011,44,83,0
24017,179,67,0
24021,72,29,1
24027,147,56,0
24028,169,68,0
24033,144,60,1
24034,41,59,0
24043,45,52,0
24046,42,59,0
24048,143,56,0
24048,186,59,1
24056,38,57,0
24056,31,2,1
24058,98,96,0
24079,176,68,0
24088,93,72,0
24091,62,56,0
24094,171,61,1
24095,49,55,1
24098,52,55,1
24098,86,56,0
24118,30,46,0
24119,95,73,0
24125,162,32,1
24140,42,83,0
24142,80,66,1
24147,113,85,0
24153,123,82,0
24154,118,83,0
24156,109,59,0
24157,39,59,1
24158,121,46,0
24165,103,86,1
24166,83,74,0
24167,137,57,1
24172,153,57,1
24186,133,77,0
24212,140,70,0
24213,170,68,0
24217,138,56,1
24219,63,74,0
24221,35,55,1
24222,125,82,0
24224,37,45,0
24228,126,82,0
24230,130,65,1
24231,56,73,0
24233,100,85,1
24244,188,60,1
24257,57,56,0
24260,177,47,1
24261,129,80,0
24264,91,73,0
24269,144,53,1
24277,142,53,1
24277,131,41,1
24296,72,78,1
24299,90,72,0
24299,97,78,1
24307,103,75,0
24318,89,75,1
24319,35,62,1
24320,84,62,1
24321,102,62,1
24321,144,51,0
24327,104,75,0
24328,161,69,0
24340,87,73,0
24341,78,66,1
24342,123,66,1
24347,184,54,0
24353,31,2,1
24354,138,48,1
24359,145,54,0
24371,144,58,1
24375,108,58,1
24375,35,65,0
24376,63,65,1
24386,162,96,1
24387,34,55,1
24388,187,60,1
24391,50,76,0
24391,77,60,1
24392,142,57,0
24395,184,59,1
24403,108,61,1
24404,106,61,1
24404,142,70,0
24413,43,53,0
24414,130,17,1
24416,69,63,1
24429,19,113,1
24433,58,73,1
24434,47,79,0
24452,35,40,1
24459,167,62,1
24462,136,80,0
24465,29,41,1
24477,76,75,0
24488,147,60,1
24507,37,55,1
24509,41,54,1
24513,80,73,0
24520,53,73,0
24524,41,83,0
24544,50,103,0
24549,94,73,0
24565,36,59,0
24602,34,53,0
24602,83,66,1
24603,133,78,0
24605,113,78,1
24606,40,60,0
24611,143,48,1
24616,33,42,1
24629,74,74,0
24643,169,62,1
24646,36,53,0
24648,45,68,1
24649,31,2,1
24654,158,68,0
24655,37,62,0
24660,105,62,1
24661,162,51,0
24670,130,80,0
24674,55,55,1
24678,72,69,1
24689,79,73,0
24694,79,74,0
24695,136,79,0
24699,38,53,0
24706,49,52,0
24713,151,58,1
24728,103,55,0
24732,53,55,1
24743,193,59,1
24744,144,55,0
24747,117,56,1
24754,146,56,0
24761,37,61,1
24763,93,66,1
24767,72,57,0
24767,119,66,1
24768,162,57,1
24768,29,44,0
24769,27,74,1
24773,98,88,1
24778,59,65,1
24783,103,61,1
24787,105,76,0
24803,178,51,0
24810,85,73,0
24816,114,76,0
24856,174,67,0
24857,96,73,0
24858,147,70,0
24871,209,51,0
24900,73,74,0
24902,58,93,1
24919,106,93,0
24919,92,56,0
24941,42,108,0
24942,31,2,1
24958,99,74,0
24965,172,67,0
24966,74,62,1
24969,155,69,0
24976,134,57,1
24978,157,57,1
24978,137,56,1
24985,106,75,0
24991,40,44,1
24994,75,64,1
24995,35,53,0
24999,47,50,1
25019,135,17,1
25021,121,35,1
25027,41,53,0
25029,128,80,0
25032,132,53,0
25034,39,57,0
25037,117,83,0
25046,126,21,1
25050,36,46,0
25052,37,46,0
25057,150,60,1
25061,140,60,1
25061,40,56,0
25068,93,61,1
25074,194,61,1
25075,179,53,0
25075,48,55,1
25092,50,55,1
25092,43,83,0
25104,144,70,0
25116,121,83,0
25117,33,53,0
25127,184,57,0
25133,120,60,0
25134,146,58,1
25139,192,63,0
25150,64,74,0
25150,67,63,1
25151,177,47,1
25152,58,73,1
25153,138,53,0
25155,85,62,1
25158,70,62,1
25158,74,56,0
25161,170,56,1
25161,37,63,0
25163,107,92,0
25177,215,27,1
25184,62,64,1
25187,100,74,0
25189,102,75,0
25194,116,83,0
25195,39,70,0
25202,130,89,1
25206,69,66,1
25209,39,83,0
25224,110,60,1
25233,37,52,1
25234,100,97,0
25239,84,61,1
25254,120,83,0
25258,37,83,0
25261,151,69,0
25262,183,59,1
25264,94,59,1
25265,31,2,1
25267,184,61,1
25275,154,69,0
25279,50,67,1
25285,41,60,0
25291,145,48,1
25306,186,62,1
25310,140,69,0
25314,166,68,0
25325,51,55,1
25327,45,56,0
25328,130,56,1
25328,88,73,0
25338,187,57,1
25342,97,63,1
25353,33,3,0
25369,72,68,0
25371,131,79,0
25372,43,58,0
25373,178,67,0
25385,45,49,1
25386,146,49,0
25391,2,7,0
25393,36,62,1
25395,36,62,1
25395,143,58,1
25399,192,58,1
25400,108,92,0
25400,101,61,1
25401,117,76,0
25422,39,61,0
25424,224,61,1
25426,106,76,0
25431,147,49,0
25434,103,62,1
25440,86,62,1
25440,132,17,1
25441,181,67,0
25444,189,57,1
25454,129,57,1
25455,136,57,1
25456,37,70,0
25463,159,60,1
25467,78,73,0
25467,145,60,1
25474,136,59,0
25477,44,59,1
25483,176,58,1
25487,106,58,1
25488,81,74,0
25490,89,74,1
25501,1,6,0
25502,11,35,0
25527,224,40,1
25531,31,40,1
25531,120,59,0
25532,158,62,1
25533,143,70,0
25534,143,50,0
25535,143,49,0
25536,149,49,1
25537,42,53,0
25539,87,61,1
25540,35,47,0
25545,142,56,0
25548,99,85,1
25552,168,85,1
25553,95,26,1
25556,98,74,0
25561,191,65,0
25561,71,74,0
25562,105,75,0
25566,120,37,1
25567,39,68,1
25568,217,14,0
25588,59,74,0
25589,38,52,1
25595,63,64,1
25601,41,64,1
25602,115,83,0
25620,136,59,0
25621,148,70,0
25622,104,61,1
25624,157,61,1
25625,109,61,1
25625,177,60,0
25633,38,60,1
25634,103,79,1
25654,143,69,0
25670,142,69,0
25671,13,62,1
25673,101,62,1
25674,164,57,1
25674,13,62,1
25676,154,57,1
25676,55,57,1
25677,75,95,1
25677,110,55,0
25678,37,68,1
25687,57,65,1
25688,186,67,0
25690,117,67,1
25690,157,69,0
25692,92,63,1
25713,115,78,1
25713,61,63,1
25716,33,3,0
25717,147,50,1
25727,34,50,1
25728,132,78,0
25737,77,74,0
25749,142,54,1
25749,179,58,1
25767,39,56,0
25782,223,56,1
25782,159,68,0
25784,150,69,0
25786,79,66,1
25792,111,84,0
25799,158,69,0
25802,39,47,0
25813,138,47,1
25814,69,70,1
25823,132,22,1
25852,112,54,0
25857,136,48,1
25871,130,55,0
25873,89,71,0
25873,36,55,1
25874,166,57,1
25881,112,57,1
25888,40,58,1
25890,145,55,0
25898,45,82,0
25906,122,32,1
25907,92,73,0
25908,80,74,0
25911,173,51,0
25914,34,51,1
25915,135,57,1
25923,161,57,1
25924,27,74,1
25926,155,62,1
25931,166,62,1
25940,31,2,0
25956,88,75,1
25960,70,69,0
25976,145,50,0
25979,156,69,0
25996,37,42,1
25998,58,65,1
26001,73,57,0
26002,69,69,0
26014,29,88,1
26021,38,55,1
26021,179,21,0
26024,49,77,0
26028,84,74,0
26040,69,74,0
26041,172,68,0
26044,36,68,1
26050,131,29,1
26063,41,70,0
26071,128,61,0
26073,107,61,1
26075,40,53,0
26078,33,3,0
26079,36,41,1
26081,36,41,1
26085,188,66,0
26089,184,67,0
26098,43,56,1
26100,51,75,0
26109,29,43,0
26111,182,58,1
26121,141,57,0
26123,31,2,0
26123,188,57,1
26132,170,67,0
26138,111,67,1
26139,131,54,0
26142,46,54,1
26143,194,63,0
26144,97,74,0
26167,159,59,1
26170,160,59,1
26170,34,61,0
26178,116,46,1
26183,66,65,1
26184,39,55,1
26185,142,50,0
26190,174,68,0
26191,184,56,1
26193,172,56,1
26202,103,95,0
26207,119,83,0
26208,145,70,0
26209,71,70,1
26210,128,81,0
26213,142,51,0
26217,114,83,0
26217,35,51,1
26218,175,68,0
26219,48,68,1
26220,48,79,0
26224,143,51,0
26227,139,47,1
26236,148,47,1
26243,38,58,0
26246,109,58,1
26246,76,66,1
26249,183,66,0
26256,61,64,1
26256,59,64,1
26257,121,46,1
26261,180,67,0
26264,153,69,0
26265,62,74,0
26266,102,61,1
26268,180,54,0
26270,185,67,0
26294,58,93,1
26302,72,65,1
26305,78,65,1
26310,68,74,0
26312,78,74,0
26315,92,62,1
26324,137,17,1
26324,31,2,0
26326,148,69,0
26333,173,56,1
26339,168,57,1
26347,68,63,1
26348,71,63,1
26348,150,70,0
26360,126,81,0
26363,179,52,1
26366,127,81,0
26367,97,97,0
26378,190,58,1
26379,177,58,1
26380,187,66,0
26388,41,66,1
26389,119,60,0
26389,184,61,1
26394,99,61,1
26395,98,61,1
26395,107,55,0
26397,140,48,1
26397,132,55,1
26405,175,56,1
26415,39,53,0
26438,81,73,0
26450,101,97,0
26459,139,74,0
26474,61,65,1
26476,130,27,1
26486,100,75,0
26489,33,3,0
26491,104,82,0
26494,35,55,1
26495,30,41,1
26498,52,73,0
26499,83,73,0
26510,73,68,1
26514,38,68,1
26514,92,66,1
26516,87,66,1
26516,39,52,1
26517,179,68,0
26520,145,53,1
26521,104,55,0
26521,146,55,0
26530,31,2,0
26539,89,72,0
26544,222,94,1
26562,79,62,1
26564,177,56,1
26569,77,57,0
26570,136,59,1
26571,37,53,0
26572,97,60,0
26573,42,55,0
26591,45,81,0
26593,137,53,0
26613,149,52,0
26613,118,83,0
26621,137,48,1
26627,159,69,0
26642,40,69,1
26642,160,69,0
26654,37,72,1
26660,162,69,0
26664,38,70,0
26680,82,62,1
26682,122,83,0
26682,192,64,0
26682,89,62,1
26686,131,57,1
26692,128,57,1
26692,134,17,1
26694,152,69,0
26698,55,73,0
26706,153,58,1
26708,154,55,1
26713,86,66,1
26715,136,18,1
26715,74,63,1
26728,76,63,1
26729,217,14,0
26730,95,73,0
26738,36,60,0
26747,142,60,1
26747,186,60,1
26748,96,74,0
26749,146,50,1
26750,171,68,0
26760,126,23,1
26765,93,73,0
26768,31,2,0
26772,37,48,1
26779,33,62,0
26780,98,97,0
26786,121,37,1
26787,140,57,0
26796,190,65,0
26797,204,65,1
26797,50,75,0
26807,38,43,1
26817,73,56,0
26819,164,68,0
26838,80,60,1
26843,111,60,1
26844,191,64,0
26846,104,95,0
26851,177,68,0
26852,34,47,0
26859,181,59,1
26867,43,61,1
26883,106,85,0
26889,54,55,1
26892,129,80,0
26901,122,82,0
26908,148,52,0
26910,36,52,1
26916,101,74,0
26925,158,57,1
26930,159,57,1
26931,58,73,0
26947,168,61,0
26955,142,48,1
26957,75,74,0
26965,37,49,0
26970,143,56,0
26973,168,56,1
26973,167,69,0
26974,88,62,1
26979,104,62,1
26980,102,55,0
26988,33,3,0
26990,115,105,0
26998,60,74,0
27007,77,64,1
27027,119,82,0
27028,38,62,0
27033,182,67,0
27034,135,48,1
27035,183,67,0
27036,31,2,0
27055,135,81,0
27055,41,65,1
27070,171,67,0
27073,134,48,1
27076,45,48,1
27076,160,57,1
27083,103,81,0
27090,70,74,0
27096,112,59,0
27099,37,55,1
27101,136,59,0
27103,129,55,0
27107,13,69,1
27110,13,69,1
27111,67,68,1
27111,67,74,0
27115,141,48,1
27121,139,48,1
27122,32,40,1
27123,32,40,1
27123,173,68,0
27124,189,65,0
27125,127,22,1
27126,104,87,0
27127,109,82,0
27132,100,55,0
27143,52,75,0
27150,125,82,0
27158,112,58,1
27159,129,17,1
27166,133,17,1
27167,65,63,1
27172,68,70,1
27179,63,29,0
27181,29,88,1
27183,49,78,0
27186,89,73,0
27187,121,60,0
27190,167,68,0
27197,109,60,1
27200,151,60,1
27200,107,60,1
27206,65,64,1
27211,60,64,1
27212,139,70,0
27217,70,70,1
27219,94,63,0
27223,164,69,0
27232,105,79,1
27246,82,74,0
27253,139,56,1
27254,144,56,0
27255,53,73,0
27260,137,57,1
27265,141,59,1
27271,36,64,0
27276,177,60,1
27281,143,60,1
27282,68,75,0
27283,150,58,1
27290,35,60,0
27296,139,73,0
27297,193,63,0
27299,56,74,0
27307,190,59,0
27312,101,75,0
27317,38,53,0
27319,146,53,1
27320,136,55,0
27330,41,53,0
27334,99,97,0
27343,149,70,0
27344,37,58,0
27351,58,73,0
27358,182,40,1
27362,85,74,0
27365,79,64,0
27368,118,67,1
27370,120,67,1
27370,161,69,0
27374,92,103,0
27381,98,62,1
27385,156,62,1
27386,36,70,0
27390,153,52,0
27395,70,63,1
27395,183,56,1
27397,57,73,0
27402,66,74,0
27403,40,71,0
27408,146,46,1
27410,120,83,0
27411,105,83,1
27411,160,60,1
27423,181,58,1
27427,46,80,0
27431,63,66,1
27434,31,2,0
27439,140,61,1
27451,33,56,1
27458,141,70,0
27460,73,73,0
27461,75,75,0
27468,83,74,0
27474,108,82,0
27479,33,54,0
27483,189,66,0
27484,186,58,0
27492,163,69,0
27499,123,83,0
27504,37,59,0
27505,132,44,1
27506,134,78,0
27506,196,78,1
27508,142,57,0
27515,168,68,0
27517,156,61,1
27528,158,61,1
27541,176,68,0
27543,61,73,0
27549,94,72,0
27562,144,49,0
27571,131,17,1
27574,48,56,1
27576,121,83,0
27578,53,74,0
27580,37,41,1
27582,33,55,1
27590,187,55,0
27591,211,38,1
27594,61,74,0
27605,152,52,0
27608,185,59,1
27615,162,59,1
27616,164,59,1
27621,144,53,1
27623,82,73,0
27631,50,55,1
27637,49,55,1
27640,35,61,0
27649,164,61,1
27649,136,59,0
27651,58,74,0
27652,194,60,1
27660,169,68,0
27669,62,66,1
27677,128,65,1
27681,80,65,1
27682,130,79,0
27685,104,79,1
27686,186,66,0
27687,58,66,1
27688,91,73,0
27694,54,73,0
27698,117,83,0
27702,178,45,0
27702,33,3,0
27704,57,74,0
27706,166,69,0
27713,188,58,0
27715,155,58,1
27715,174,58,1
27716,165,62,1
27716,87,62,1
27717,58,56,0
27717,76,75,0
27718,227,3,1
27720,167,57,1
27722,127,57,1
27722,186,57,1
27723,184,61,1
27723,144,48,1
